file_name,label,fault_location,fault_diameter,motor_load,rpm,sample_freq,fault
N15_M07_F04_KI03_3,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI03_4,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI03_5,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI03_6,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI03_7,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI03_8,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI03_9,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI03_10,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI03_11,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI03_12,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI03_13,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI03_14,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI03_15,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI03_16,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI03_17,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI03_18,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI03_19,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI03_20,IR_3,nan,nan,3,1500,64,IR
N15_M07_F10_KI05_1,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI05_2,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI05_3,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI05_4,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI05_5,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI05_6,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI05_7,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI05_8,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI05_9,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI05_10,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI05_11,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI05_12,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI05_13,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI05_14,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI05_15,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI05_16,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI05_17,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI05_18,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI05_19,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI05_20,IR_0,nan,nan,0,1500,64,IR
N09_M07_F10_KI05_1,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI05_2,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI05_3,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI05_4,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI05_5,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI05_6,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI05_7,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI05_8,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI05_9,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI05_10,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI05_11,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI05_12,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI05_13,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI05_14,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI05_15,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI05_16,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI05_17,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI05_18,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI05_19,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI05_20,IR_1,nan,nan,1,900,64,IR
N15_M01_F10_KI05_1,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI05_2,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI05_3,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI05_4,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI05_5,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI05_6,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI05_7,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI05_8,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI05_9,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI05_10,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI05_11,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI05_12,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI05_13,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI05_14,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI05_15,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI05_16,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI05_17,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI05_18,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI05_19,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI05_20,IR_2,nan,nan,2,1500,64,IR
N15_M07_F04_KI05_1,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI05_2,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI05_3,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI05_4,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI05_5,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI05_6,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI05_7,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI05_8,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI05_9,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI05_10,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI05_11,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI05_12,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI05_13,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI05_14,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI05_15,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI05_16,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI05_17,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI05_18,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI05_19,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI05_20,IR_3,nan,nan,3,1500,64,IR
N15_M07_F10_KI07_1,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI07_2,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI07_3,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI07_4,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI07_5,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI07_6,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI07_7,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI07_8,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI07_9,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI07_10,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI07_11,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI07_12,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI07_13,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI07_14,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI07_15,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI07_16,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI07_17,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI07_18,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI07_19,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI07_20,IR_0,nan,nan,0,1500,64,IR
N09_M07_F10_KI07_1,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI07_2,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI07_3,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI07_4,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI07_5,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI07_6,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI07_7,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI07_8,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI07_9,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI07_10,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI07_11,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI07_12,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI07_13,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI07_14,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI07_15,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI07_16,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI07_17,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI07_18,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI07_19,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI07_20,IR_1,nan,nan,1,900,64,IR
N15_M01_F10_KI07_1,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI07_2,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI07_3,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI07_4,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI07_5,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI07_6,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI07_7,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI07_8,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI07_9,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI07_10,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI07_11,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI07_12,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI07_13,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI07_14,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI07_15,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI07_16,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI07_17,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI07_18,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI07_19,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI07_20,IR_2,nan,nan,2,1500,64,IR
N15_M07_F04_KI07_1,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI07_2,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI07_3,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI07_4,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI07_5,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI07_6,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI07_7,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI07_8,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI07_9,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI07_10,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI07_11,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI07_12,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI07_13,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI07_14,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI07_15,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI07_16,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI07_17,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI07_18,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI07_19,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI07_20,IR_3,nan,nan,3,1500,64,IR
N15_M07_F10_KI08_1,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI08_2,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI08_3,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI08_4,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI08_5,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI08_6,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI08_7,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI08_8,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI08_9,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI08_10,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI08_11,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI08_12,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI08_13,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI08_14,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI08_15,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI08_16,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI08_17,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI08_18,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI08_19,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI08_20,IR_0,nan,nan,0,1500,64,IR
N09_M07_F10_KI08_1,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI08_2,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI08_3,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI08_4,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI08_5,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI08_6,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI08_7,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI08_8,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI08_9,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI08_10,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI08_11,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI08_12,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI08_13,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI08_14,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI08_15,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI08_16,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI08_17,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI08_18,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI08_19,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI08_20,IR_1,nan,nan,1,900,64,IR
N15_M01_F10_KI08_1,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI08_2,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI08_3,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI08_4,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI08_5,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI08_6,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI08_7,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI08_8,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI08_9,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI08_10,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI08_11,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI08_12,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI08_13,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI08_14,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI08_15,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI08_16,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI08_17,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI08_18,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI08_19,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI08_20,IR_2,nan,nan,2,1500,64,IR
N15_M07_F04_KI08_1,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI08_2,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI08_3,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI08_4,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI08_5,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI08_6,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI08_7,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI08_8,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI08_9,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI08_10,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI08_11,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI08_12,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI08_13,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI08_14,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI08_15,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI08_16,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI08_17,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI08_18,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI08_19,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI08_20,IR_3,nan,nan,3,1500,64,IR
N15_M07_F10_KA04_1,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA04_2,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA04_3,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA04_4,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA04_5,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA04_6,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA04_7,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA04_8,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA04_9,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA04_10,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA04_11,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA04_12,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA04_13,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA04_14,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA04_15,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA04_16,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA04_17,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA04_18,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA04_19,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA04_20,OR_0,nan,nan,0,1500,64,OR
N09_M07_F10_KA04_1,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA04_2,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA04_3,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA04_4,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA04_5,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA04_6,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA04_7,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA04_8,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA04_9,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA04_10,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA04_11,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA04_12,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA04_13,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA04_14,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA04_15,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA04_16,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA04_17,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA04_18,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA04_19,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA04_20,OR_1,nan,nan,1,900,64,OR
N15_M01_F10_KA04_1,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA04_2,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA04_3,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA04_4,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA04_5,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA04_6,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA04_7,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA04_8,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA04_9,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA04_10,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA04_11,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA04_12,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA04_13,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA04_14,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA04_15,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA04_16,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA04_17,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA04_18,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA04_19,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA04_20,OR_2,nan,nan,2,1500,64,OR
N15_M07_F04_KA04_1,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA04_2,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA04_3,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA04_4,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA04_5,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA04_6,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA04_7,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA04_8,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA04_9,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA04_10,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA04_11,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA04_12,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA04_13,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA04_14,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA04_15,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA04_16,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA04_17,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA04_18,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA04_19,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA04_20,OR_3,nan,nan,3,1500,64,OR
N15_M07_F10_KA15_1,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA15_2,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA15_3,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA15_4,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA15_5,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA15_6,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA15_7,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA15_8,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA15_9,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA15_10,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA15_11,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA15_12,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA15_13,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA15_14,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA15_15,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA15_16,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA15_17,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA15_18,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA15_19,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA15_20,OR_0,nan,nan,0,1500,64,OR
N09_M07_F10_KA15_1,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA15_2,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA15_3,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA15_4,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA15_5,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA15_6,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA15_7,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA15_8,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA15_9,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA15_10,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA15_11,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA15_12,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA15_13,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA15_14,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA15_15,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA15_16,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA15_17,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA15_18,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA15_19,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA15_20,OR_1,nan,nan,1,900,64,OR
N15_M01_F10_KA15_1,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA15_2,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA15_3,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA15_4,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA15_5,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA15_6,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA15_7,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA15_8,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA15_9,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA15_10,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA15_11,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA15_12,OR_2,nan,nan,2,1500,64,OR
